#    energy (eV)  cross sec. (b)
1.300928e+02    1.954720e+01
1.302732e+02    1.849854e+01
1.304537e+02    1.756082e+01
1.306341e+02    1.671817e+01
1.308246e+02    1.591742e+01
1.310252e+02    1.515945e+01
1.312258e+02    1.447675e+01
1.314263e+02    1.385923e+01
1.316561e+02    1.322095e+01
1.319151e+02    1.257748e+01
1.321742e+02    1.200278e+01
1.324332e+02    1.148687e+01
1.327073e+02    1.099583e+01
1.329966e+02    1.053034e+01
1.332858e+02    1.011130e+01
1.337196e+02    9.555874e+00
1.340542e+02    9.178127e+00
1.345560e+02    8.679485e+00
1.350577e+02    8.248108e+00
1.355060e+02    7.909413e+00
1.359543e+02    7.607139e+00
1.366267e+02    7.210309e+00
1.372725e+02    6.881608e+00
1.379049e+02    6.599089e+00
1.385373e+02    6.348816e+00
1.394303e+02    6.040479e+00
1.403233e+02    5.774108e+00
1.412549e+02    5.531933e+00
1.421864e+02    5.317822e+00
1.435821e+02    5.039782e+00
1.449388e+02    4.806225e+00
1.458303e+02    4.668349e+00
1.476865e+02    4.411359e+00
1.494430e+02    4.197127e+00
1.513130e+02    3.993724e+00
1.531688e+02    3.817522e+00
1.542910e+02    3.729283e+00
1.552786e+02    3.672215e+00
1.560450e+02    3.651162e+00
1.561979e+02    3.650606e+00
1.566565e+02    3.658985e+00
1.571151e+02    3.687252e+00
1.575211e+02    3.735956e+00
1.578257e+02    3.792811e+00
1.581112e+02    3.867398e+00
1.583870e+02    3.965270e+00
1.585710e+02    4.048549e+00
1.587393e+02    4.140497e+00
1.588920e+02    4.239557e+00
1.590448e+02    4.356400e+00
1.591975e+02    4.494520e+00
1.593484e+02    4.656131e+00
1.594974e+02    4.845501e+00
1.596092e+02    5.010750e+00
1.597210e+02    5.199569e+00
1.598328e+02    5.416004e+00
1.599268e+02    5.622961e+00
1.600402e+02    5.908528e+00
1.601254e+02    6.152624e+00
1.602105e+02    6.426649e+00
1.602956e+02    6.735250e+00
1.603697e+02    7.036587e+00
1.604613e+02    7.457235e+00
1.605299e+02    7.813493e+00
1.605986e+02    8.210251e+00
1.606673e+02    8.653506e+00
1.607287e+02    9.095322e+00
1.607865e+02    9.555779e+00
1.608443e+02    1.006558e+01
1.609021e+02    1.063176e+01
1.609600e+02    1.126264e+01
1.610158e+02    1.194247e+01
1.610676e+02    1.264541e+01
1.611195e+02    1.342783e+01
1.611713e+02    1.430199e+01
1.612232e+02    1.528273e+01
1.612750e+02    1.638809e+01
1.613149e+02    1.733671e+01
1.613547e+02    1.838431e+01
1.613946e+02    1.954554e+01
1.614345e+02    2.083803e+01
1.614743e+02    2.228330e+01
1.615135e+02    2.387646e+01
1.615523e+02    2.565596e+01
1.615781e+02    2.697206e+01
1.616040e+02    2.840777e+01
1.616298e+02    2.997931e+01
1.616557e+02    3.170596e+01
1.616815e+02    3.361064e+01
1.617070e+02    3.568950e+01
1.617321e+02    3.796468e+01
1.617573e+02    4.050024e+01
1.617824e+02    4.333904e+01
1.618012e+02    4.569755e+01
1.618201e+02    4.828027e+01
1.618389e+02    5.111581e+01
1.618578e+02    5.423663e+01
1.618766e+02    5.767956e+01
1.618955e+02    6.148621e+01
1.619115e+02    6.504277e+01
1.619275e+02    6.892793e+01
1.619435e+02    7.317702e+01
1.619595e+02    7.782869e+01
1.619755e+02    8.292514e+01
1.619916e+02    8.851233e+01
1.620076e+02    9.464003e+01
1.620236e+02    1.013618e+02
1.620396e+02    1.087355e+02
1.620556e+02    1.168223e+02
1.620726e+02    1.262347e+02
1.620851e+02    1.338175e+02
1.620977e+02    1.419586e+02
1.621103e+02    1.506936e+02
1.621228e+02    1.600594e+02
1.621354e+02    1.700934e+02
1.621480e+02    1.808336e+02
1.621605e+02    1.923183e+02
1.621784e+02    2.099811e+02
1.621957e+02    2.287624e+02
1.622130e+02    2.492344e+02
1.622304e+02    2.714898e+02
1.622477e+02    2.956139e+02
1.622643e+02    3.205084e+02
1.622794e+02    3.447320e+02
1.622995e+02    3.794491e+02
1.623196e+02    4.169781e+02
1.623397e+02    4.573373e+02
1.623598e+02    5.005035e+02
1.623799e+02    5.464069e+02
1.624000e+02    5.949261e+02
1.624301e+02    6.722075e+02
1.624603e+02    7.541195e+02
1.625080e+02    8.903736e+02
1.625809e+02    1.100843e+03
1.626211e+02    1.209549e+03
1.626512e+02    1.283658e+03
1.626814e+02    1.349048e+03
1.627115e+02    1.403765e+03
1.627326e+02    1.434798e+03
1.627547e+02    1.460280e+03
1.627750e+02    1.476976e+03
1.628028e+02    1.488975e+03
1.628149e+02    1.490220e+03
1.628332e+02    1.487472e+03
1.628539e+02    1.477704e+03
1.628753e+02    1.460350e+03
1.628974e+02    1.435005e+03
1.629185e+02    1.404193e+03
1.629487e+02    1.349976e+03
1.629788e+02    1.285331e+03
1.630090e+02    1.212224e+03
1.630492e+02    1.105235e+03
1.631557e+02    8.040545e+02
1.631859e+02    7.222182e+02
1.632160e+02    6.444706e+02
1.632361e+02    5.953823e+02
1.632562e+02    5.487341e+02
1.632763e+02    5.046734e+02
1.632964e+02    4.632957e+02
1.633165e+02    4.246485e+02
1.633366e+02    3.887366e+02
1.633567e+02    3.555272e+02
1.633768e+02    3.249556e+02
1.633932e+02    3.019109e+02
1.634122e+02    2.772034e+02
1.634313e+02    2.545917e+02
1.634503e+02    2.339594e+02
1.634693e+02    2.151835e+02
1.634884e+02    1.981374e+02
1.635034e+02    1.857789e+02
1.635185e+02    1.743625e+02
1.635336e+02    1.638264e+02
1.635487e+02    1.541100e+02
1.635638e+02    1.451550e+02
1.635788e+02    1.369052e+02
1.635939e+02    1.293069e+02
1.636090e+02    1.223093e+02
1.636278e+02    1.143340e+02
1.636467e+02    1.071346e+02
1.636655e+02    1.006306e+02
1.636843e+02    9.474858e+01
1.637032e+02    8.942178e+01
1.637220e+02    8.458998e+01
1.637409e+02    8.019900e+01
1.637597e+02    7.620042e+01
1.637849e+02    7.140540e+01
1.638100e+02    6.714245e+01
1.638351e+02    6.333569e+01
1.638602e+02    5.992085e+01
1.638853e+02    5.684365e+01
1.639105e+02    5.405831e+01
1.639356e+02    5.152626e+01
1.639607e+02    4.921496e+01
1.639984e+02    4.610307e+01
1.640366e+02    4.331577e+01
1.640751e+02    4.082122e+01
1.641136e+02    3.858996e+01
1.641520e+02    3.658249e+01
1.641905e+02    3.476700e+01
1.642376e+02    3.276707e+01
1.642806e+02    3.112863e+01
1.643235e+02    2.964181e+01
1.643665e+02    2.828714e+01
1.644309e+02    2.646808e+01
1.644953e+02    2.486581e+01
1.645598e+02    2.344535e+01
1.646165e+02    2.232348e+01
1.646732e+02    2.130514e+01
1.647488e+02    2.008623e+01
1.648243e+02    1.900319e+01
1.649077e+02    1.794277e+01
1.649987e+02    1.691877e+01
1.650897e+02    1.601301e+01
1.651807e+02    1.520714e+01
1.652764e+02    1.445096e+01
1.653769e+02    1.374335e+01
1.654773e+02    1.311076e+01
1.655778e+02    1.254243e+01
1.656910e+02    1.196772e+01
1.658171e+02    1.139825e+01
1.659432e+02    1.089158e+01
1.660692e+02    1.043830e+01
1.662045e+02    1.000267e+01
1.663489e+02    9.586888e+00
1.664933e+02    9.214664e+00
1.667100e+02    8.724573e+00
1.669542e+02    8.252300e+00
1.671984e+02    7.847958e+00
1.674640e+02    7.469822e+00
1.677723e+02    7.094850e+00
1.680807e+02    6.774438e+00
1.684190e+02    6.472533e+00
1.687724e+02    6.201414e+00
1.691257e+02    5.966269e+00
1.695071e+02    5.744994e+00
1.698884e+02    5.550825e+00
1.704604e+02    5.299580e+00
1.710018e+02    5.096437e+00
1.717035e+02    4.871202e+00
1.724623e+02    4.663858e+00
1.732783e+02    4.471800e+00
1.740891e+02    4.304889e+00
1.752975e+02    4.089197e+00
1.764446e+02    3.913373e+00
1.775710e+02    3.766897e+00
1.783151e+02    3.688014e+00
1.790485e+02    3.631133e+00
1.795985e+02    3.609398e+00
1.797818e+02    3.607817e+00
1.802039e+02    3.618879e+00
1.805205e+02    3.644762e+00
1.808132e+02    3.686952e+00
1.810940e+02    3.749324e+00
1.813748e+02    3.840324e+00
1.816198e+02    3.950883e+00
1.817832e+02    4.045372e+00
1.819466e+02    4.160600e+00
1.820933e+02    4.285566e+00
1.822235e+02    4.416846e+00
1.823537e+02    4.571072e+00
1.824839e+02    4.752682e+00
1.826080e+02    4.956254e+00
1.827259e+02    5.182853e+00
1.828439e+02    5.448146e+00
1.829323e+02    5.677212e+00
1.830208e+02    5.936552e+00
1.831187e+02    6.264914e+00
1.831922e+02    6.544280e+00
1.832656e+02    6.856514e+00
1.833390e+02    7.206468e+00
1.834125e+02    7.599907e+00
1.834743e+02    7.969974e+00
1.835362e+02    8.380627e+00
1.835980e+02    8.837602e+00
1.836599e+02    9.347683e+00
1.837217e+02    9.918943e+00
1.837800e+02    1.052135e+01
1.838364e+02    1.117406e+01
1.838928e+02    1.190536e+01
1.839492e+02    1.272798e+01
1.840056e+02    1.365741e+01
1.840432e+02    1.434559e+01
1.840787e+02    1.505045e+01
1.841141e+02    1.581724e+01
1.841495e+02    1.665350e+01
1.841849e+02    1.756803e+01
1.842203e+02    1.857117e+01
1.842557e+02    1.967516e+01
1.842911e+02    2.089463e+01
1.843265e+02    2.224719e+01
1.843646e+02    2.387623e+01
1.843900e+02    2.507773e+01
1.844154e+02    2.638511e+01
1.844408e+02    2.781219e+01
1.844662e+02    2.937516e+01
1.844916e+02    3.109311e+01
1.845170e+02    3.298856e+01
1.845432e+02    3.515222e+01
1.845701e+02    3.763832e+01
1.845902e+02    3.970322e+01
1.846104e+02    4.196392e+01
1.846305e+02    4.444544e+01
1.846507e+02    4.717621e+01
1.846708e+02    5.018860e+01
1.846910e+02    5.351924e+01
1.847112e+02    5.720956e+01
1.847313e+02    6.130617e+01
1.847501e+02    6.554231e+01
1.847663e+02    6.952691e+01
1.847824e+02    7.387228e+01
1.847985e+02    7.861381e+01
1.848146e+02    8.378974e+01
1.848307e+02    8.944123e+01
1.848469e+02    9.561238e+01
1.848630e+02    1.023502e+02
1.848791e+02    1.097047e+02
1.848952e+02    1.177286e+02
1.849114e+02    1.264771e+02
1.849239e+02    1.337923e+02
1.849381e+02    1.427386e+02
1.849524e+02    1.523734e+02
1.849666e+02    1.627398e+02
1.849808e+02    1.738812e+02
1.849951e+02    1.858416e+02
1.850093e+02    1.986645e+02
1.850236e+02    2.123930e+02
1.850415e+02    2.309637e+02
1.850576e+02    2.490659e+02
1.850737e+02    2.685022e+02
1.850898e+02    2.893228e+02
1.851060e+02    3.115717e+02
1.851221e+02    3.352859e+02
1.851382e+02    3.604940e+02
1.851597e+02    3.964597e+02
1.851812e+02    4.351270e+02
1.852027e+02    4.764694e+02
1.852242e+02    5.204151e+02
1.852457e+02    5.668429e+02
1.852780e+02    6.407411e+02
1.853081e+02    7.136594e+02
1.853564e+02    8.364437e+02
1.854328e+02    1.032961e+03
1.854758e+02    1.137233e+03
1.855080e+02    1.208661e+03
1.855402e+02    1.272023e+03
1.855725e+02    1.325435e+03
1.855940e+02    1.354689e+03
1.856198e+02    1.382413e+03
1.856456e+02    1.401559e+03
1.856687e+02    1.411105e+03
1.856873e+02    1.413457e+03
1.857100e+02    1.409868e+03
1.857344e+02    1.398135e+03
1.857585e+02    1.378867e+03
1.857821e+02    1.352810e+03
1.858047e+02    1.321795e+03
1.858369e+02    1.268101e+03
1.858692e+02    1.204915e+03
1.859015e+02    1.134147e+03
1.859466e+02    1.026189e+03
1.860455e+02    7.780356e+02
1.860777e+02    7.000284e+02
1.861100e+02    6.257251e+02
1.861422e+02    5.560535e+02
1.861637e+02    5.125100e+02
1.861852e+02    4.714448e+02
1.862067e+02    4.329356e+02
1.862282e+02    3.970161e+02
1.862497e+02    3.636805e+02
1.862712e+02    3.328890e+02
1.862928e+02    3.045727e+02
1.863142e+02    2.786391e+02
1.863354e+02    2.553299e+02
1.863566e+02    2.341029e+02
1.863777e+02    2.148299e+02
1.863989e+02    1.973774e+02
1.864201e+02    1.816098e+02
1.864365e+02    1.704243e+02
1.864553e+02    1.587086e+02
1.864742e+02    1.480450e+02
1.864930e+02    1.383459e+02
1.865118e+02    1.295283e+02
1.865306e+02    1.215134e+02
1.865494e+02    1.142275e+02
1.865682e+02    1.076019e+02
1.865911e+02    1.003529e+02
1.866112e+02    9.460440e+01
1.866314e+02    8.939555e+01
1.866515e+02    8.466805e+01
1.866717e+02    8.036954e+01
1.866851e+02    7.771878e+01
1.867120e+02    7.287671e+01
1.867389e+02    6.857362e+01
1.867657e+02    6.473274e+01
1.867926e+02    6.128894e+01
1.868205e+02    5.808068e+01
1.868483e+02    5.518809e+01
1.868762e+02    5.256793e+01
1.869040e+02    5.018398e+01
1.869458e+02    4.698574e+01
1.869876e+02    4.416849e+01
1.870337e+02    4.142173e+01
1.870703e+02    3.947264e+01
1.871069e+02    3.769699e+01
1.871618e+02    3.531141e+01
1.872167e+02    3.320744e+01
1.872716e+02    3.133880e+01
1.873275e+02    2.964145e+01
1.873852e+02    2.806980e+01
1.874430e+02    2.665805e+01
1.875008e+02    2.538386e+01
1.875778e+02    2.386760e+01
1.876568e+02    2.249698e+01
1.877376e+02    2.125443e+01
1.878185e+02    2.014966e+01
1.878993e+02    1.916196e+01
1.879908e+02    1.816485e+01
1.880929e+02    1.717958e+01
1.881949e+02    1.630752e+01
1.882970e+02    1.553109e+01
1.884048e+02    1.479916e+01
1.885183e+02    1.411157e+01
1.886318e+02    1.349685e+01
1.887454e+02    1.294449e+01
1.888696e+02    1.240157e+01
1.890044e+02    1.187414e+01
1.891393e+02    1.140193e+01
1.893415e+02    1.078028e+01
1.895039e+02    1.034415e+01
1.896662e+02    9.954705e+00
1.899098e+02    9.443362e+00
1.901702e+02    8.975527e+00
1.904390e+02    8.561055e+00
1.907079e+02    8.202661e+00
1.910453e+02    7.816389e+00
1.913827e+02    7.486648e+00
1.917365e+02    7.189209e+00
1.921232e+02    6.909445e+00
1.925098e+02    6.667573e+00
1.929292e+02    6.439634e+00
1.935103e+02    6.170753e+00
1.940240e+02    5.968832e+00
1.946932e+02    5.744705e+00
1.953625e+02    5.554542e+00
1.961081e+02    5.373636e+00
1.971531e+02    5.161521e+00
1.982273e+02    4.980881e+00
1.993308e+02    4.824273e+00
2.004604e+02    4.686389e+00
2.021939e+02    4.507333e+00
2.038458e+02    4.362488e+00
2.055285e+02    4.233169e+00
2.087675e+02    4.016898e+00
2.163963e+02    3.559475e+00
2.194015e+02    3.356186e+00
2.224655e+02    3.121553e+00
2.233314e+02    3.067308e+00
2.238601e+02    3.051039e+00
2.240250e+02    3.051012e+00
2.243784e+02    3.063921e+00
2.246334e+02    3.089130e+00
2.248393e+02    3.123854e+00
2.250452e+02    3.176605e+00
2.252161e+02    3.239098e+00
2.253871e+02    3.324618e+00
2.255011e+02    3.398320e+00
2.255971e+02    3.473436e+00
2.256930e+02    3.563060e+00
2.257890e+02    3.670257e+00
2.258850e+02    3.798906e+00
2.259713e+02    3.936919e+00
2.260575e+02    4.100869e+00
2.261222e+02    4.244341e+00
2.261869e+02    4.408793e+00
2.262301e+02    4.531933e+00
2.262984e+02    4.752848e+00
2.263496e+02    4.942768e+00
2.264009e+02    5.157199e+00
2.264521e+02    5.400317e+00
2.265034e+02    5.677292e+00
2.265488e+02    5.956575e+00
2.265943e+02    6.273330e+00
2.266397e+02    6.634806e+00
2.266852e+02    7.050342e+00
2.267155e+02    7.363291e+00
2.267458e+02    7.710195e+00
2.267723e+02    8.045078e+00
2.267987e+02    8.414529e+00
2.268252e+02    8.823911e+00
2.268516e+02    9.279670e+00
2.268781e+02    9.789571e+00
2.269045e+02    1.036297e+01
2.269310e+02    1.101115e+01
2.269508e+02    1.155443e+01
2.269677e+02    1.206018e+01
2.269882e+02    1.273655e+01
2.270087e+02    1.348956e+01
2.270292e+02    1.433016e+01
2.270497e+02    1.527087e+01
2.270702e+02    1.632596e+01
2.270856e+02    1.720204e+01
2.271009e+02    1.815917e+01
2.271163e+02    1.920571e+01
2.271312e+02    2.031236e+01
2.271458e+02    2.149937e+01
2.271604e+02    2.279360e+01
2.271751e+02    2.420501e+01
2.271897e+02    2.574438e+01
2.272043e+02    2.742321e+01
2.272190e+02    2.925386e+01
2.272336e+02    3.124947e+01
2.272482e+02    3.342399e+01
2.272629e+02    3.579223e+01
2.272775e+02    3.836976e+01
2.272916e+02    4.105939e+01
2.273056e+02    4.397265e+01
2.273197e+02    4.712533e+01
2.273338e+02    5.053377e+01
2.273478e+02    5.421481e+01
2.273619e+02    5.818572e+01
2.273759e+02    6.246410e+01
2.273900e+02    6.706778e+01
2.274041e+02    7.201471e+01
2.274181e+02    7.732286e+01
2.274355e+02    8.439348e+01
2.274514e+02    9.142718e+01
2.274673e+02    9.899990e+01
2.274833e+02    1.071350e+02
2.274992e+02    1.158542e+02
2.275152e+02    1.251773e+02
2.275311e+02    1.351217e+02
2.275470e+02    1.457020e+02
2.275644e+02    1.579516e+02
2.275831e+02    1.720676e+02
2.276019e+02    1.870949e+02
2.276206e+02    2.030288e+02
2.276394e+02    2.198548e+02
2.276675e+02    2.467083e+02
2.276956e+02    2.753754e+02
2.277275e+02    3.098066e+02
2.277650e+02    3.524412e+02
2.278700e+02    4.765966e+02
2.279120e+02    5.241375e+02
2.279390e+02    5.527448e+02
2.279690e+02    5.820312e+02
2.279990e+02    6.080606e+02
2.280290e+02    6.302361e+02
2.280590e+02    6.480354e+02
2.280890e+02    6.610325e+02
2.281185e+02    6.688336e+02
2.281454e+02    6.714701e+02
2.281496e+02    6.714940e+02
2.281728e+02    6.697408e+02
2.281985e+02    6.640935e+02
2.282165e+02    6.578850e+02
2.282465e+02    6.435904e+02
2.282765e+02    6.246929e+02
2.283065e+02    6.016657e+02
2.283365e+02    5.750664e+02
2.283770e+02    5.345931e+02
2.284205e+02    4.869783e+02
2.285255e+02    3.661493e+02
2.285630e+02    3.244827e+02
2.285989e+02    2.866297e+02
2.286273e+02    2.584627e+02
2.286462e+02    2.406660e+02
2.286688e+02    2.206086e+02
2.286913e+02    2.017753e+02
2.287138e+02    1.841915e+02
2.287362e+02    1.678630e+02
2.287550e+02    1.552069e+02
2.287737e+02    1.433999e+02
2.287925e+02    1.324212e+02
2.288112e+02    1.222444e+02
2.288300e+02    1.128390e+02
2.288488e+02    1.041708e+02
2.288675e+02    9.620323e+01
2.288862e+02    8.889765e+01
2.289050e+02    8.221442e+01
2.289238e+02    7.611335e+01
2.289425e+02    7.055435e+01
2.289613e+02    6.549784e+01
2.289800e+02    6.090522e+01
2.289988e+02    5.673914e+01
2.290175e+02    5.296385e+01
2.290362e+02    4.954534e+01
2.290549e+02    4.646834e+01
2.290735e+02    4.368273e+01
2.290922e+02    4.116086e+01
2.291108e+02    3.887718e+01
2.291295e+02    3.680810e+01
2.291481e+02    3.493197e+01
2.291667e+02    3.322903e+01
2.291854e+02    3.168132e+01
2.292102e+02    2.983125e+01
2.292351e+02    2.819414e+01
2.292614e+02    2.665893e+01
2.292878e+02    2.529922e+01
2.293141e+02    2.408922e+01
2.293405e+02    2.300712e+01
2.293668e+02    2.203452e+01
2.294063e+02    2.074773e+01
2.294458e+02    1.963083e+01
2.294881e+02    1.858632e+01
2.295304e+02    1.766907e+01
2.295727e+02    1.685589e+01
2.296150e+02    1.612900e+01
2.296715e+02    1.527063e+01
2.297224e+02    1.458577e+01
2.297733e+02    1.397207e+01
2.298412e+02    1.324619e+01
2.299092e+02    1.260814e+01
2.299812e+02    1.201083e+01
2.300573e+02    1.145327e+01
2.301334e+02    1.095909e+01
2.302095e+02    1.051827e+01
2.302969e+02    1.006760e+01
2.303956e+02    9.618609e+00
2.304943e+02    9.222616e+00
2.305930e+02    8.870992e+00
2.307055e+02    8.515552e+00
2.308318e+02    8.164585e+00
2.309582e+02    7.855909e+00
2.310845e+02    7.582488e+00
2.312727e+02    7.228762e+00
2.314603e+02    6.927901e+00
2.316478e+02    6.668221e+00
2.318832e+02    6.388747e+00
2.321186e+02    6.150399e+00
2.323578e+02    5.941695e+00
2.326044e+02    5.754820e+00
2.329332e+02    5.541233e+00
2.333301e+02    5.325373e+00
2.337269e+02    5.144243e+00
2.342533e+02    4.943930e+00
2.347769e+02    4.778232e+00
2.353603e+02    4.622395e+00
2.360036e+02    4.476429e+00
2.367924e+02    4.324072e+00
2.377266e+02    4.170447e+00
2.387869e+02    4.021994e+00
2.396325e+02    3.922460e+00
2.403898e+02    3.855379e+00
2.408773e+02    3.833933e+00
2.410397e+02    3.833389e+00
2.413010e+02    3.843082e+00
2.415622e+02    3.871423e+00
2.417740e+02    3.914919e+00
2.419329e+02    3.964995e+00
2.420774e+02    4.028520e+00
2.422147e+02    4.110271e+00
2.423521e+02    4.220239e+00
2.424750e+02    4.351273e+00
2.425570e+02    4.461261e+00
2.426390e+02    4.594557e+00
2.427117e+02    4.737231e+00
2.427752e+02    4.885148e+00
2.428387e+02    5.060127e+00
2.429022e+02    5.268938e+00
2.429482e+02    5.446620e+00
2.429911e+02    5.636456e+00
2.430339e+02    5.854833e+00
2.430768e+02    6.108079e+00
2.431196e+02    6.404460e+00
2.431482e+02    6.631249e+00
2.431863e+02    6.977926e+00
2.432220e+02    7.358743e+00
2.432458e+02    7.648821e+00
2.432696e+02    7.972995e+00
2.432934e+02    8.336482e+00
2.433172e+02    8.745345e+00
2.433410e+02    9.206604e+00
2.433643e+02    9.716235e+00
2.433871e+02    1.027876e+01
2.434098e+02    1.091418e+01
2.434326e+02    1.163299e+01
2.434496e+02    1.223390e+01
2.434667e+02    1.289385e+01
2.434838e+02    1.361885e+01
2.435009e+02    1.441536e+01
