#    energy (eV)  cross sec. (b)
7.319738e+02    9.426968e+00
7.321285e+02    9.726664e+00
7.322832e+02    1.009728e+01
7.323954e+02    1.041849e+01
7.325077e+02    1.079124e+01
7.326199e+02    1.122369e+01
7.327321e+02    1.172583e+01
7.328443e+02    1.230990e+01
7.329549e+02    1.298005e+01
7.330280e+02    1.348392e+01
7.331011e+02    1.404333e+01
7.331742e+02    1.466583e+01
7.332474e+02    1.536035e+01
7.333205e+02    1.613757e+01
7.333936e+02    1.701033e+01
7.334668e+02    1.799415e+01
7.335253e+02    1.887377e+01
7.335837e+02    1.984815e+01
7.336423e+02    2.093105e+01
7.337008e+02    2.213878e+01
7.337592e+02    2.349071e+01
7.338178e+02    2.500991e+01
7.338616e+02    2.627541e+01
7.339055e+02    2.766380e+01
7.339530e+02    2.932440e+01
7.340079e+02    3.147135e+01
7.340444e+02    3.305851e+01
7.340810e+02    3.478574e+01
7.341176e+02    3.666777e+01
7.341541e+02    3.872085e+01
7.341907e+02    4.096283e+01
7.342272e+02    4.341328e+01
7.342602e+02    4.581455e+01
7.342931e+02    4.841882e+01
7.343260e+02    5.124424e+01
7.343589e+02    5.431017e+01
7.343918e+02    5.763734e+01
7.344247e+02    6.124767e+01
7.344576e+02    6.516438e+01
7.344905e+02    6.941181e+01
7.345198e+02    7.348550e+01
7.345490e+02    7.785913e+01
7.345783e+02    8.255175e+01
7.346075e+02    8.758282e+01
7.346367e+02    9.297212e+01
7.346660e+02    9.873958e+01
7.346953e+02    1.049052e+02
7.347391e+02    1.149431e+02
7.347830e+02    1.259860e+02
7.348269e+02    1.380951e+02
7.348708e+02    1.513259e+02
7.349146e+02    1.657263e+02
7.349585e+02    1.813339e+02
7.349980e+02    1.964341e+02
7.350375e+02    2.125408e+02
7.350901e+02    2.355748e+02
7.351428e+02    2.603480e+02
7.351910e+02    2.845098e+02
7.352568e+02    3.194984e+02
7.353227e+02    3.564895e+02
7.354324e+02    4.211471e+02
7.355786e+02    5.081879e+02
7.356663e+02    5.573195e+02
7.357248e+02    5.874099e+02
7.357834e+02    6.146020e+02
7.358448e+02    6.393602e+02
7.358930e+02    6.556757e+02
7.359413e+02    6.689388e+02
7.359951e+02    6.798703e+02
7.360490e+02    6.865183e+02
7.361074e+02    6.887437e+02
7.361548e+02    6.867092e+02
7.362162e+02    6.790486e+02
7.362777e+02    6.659573e+02
7.363274e+02    6.516521e+02
7.363859e+02    6.309742e+02
7.364444e+02    6.066403e+02
7.365029e+02    5.792436e+02
7.365906e+02    5.337983e+02
7.367076e+02    4.684747e+02
7.368480e+02    3.891691e+02
7.369299e+02    3.450107e+02
7.369884e+02    3.151406e+02
7.370470e+02    2.869613e+02
7.371054e+02    2.606519e+02
7.371493e+02    2.422146e+02
7.371932e+02    2.249137e+02
7.372371e+02    2.087534e+02
7.372809e+02    1.937225e+02
7.373248e+02    1.797964e+02
7.373687e+02    1.669398e+02
7.374126e+02    1.551083e+02
7.374564e+02    1.442513e+02
7.375003e+02    1.343130e+02
7.375442e+02    1.252349e+02
7.375881e+02    1.169571e+02
7.376319e+02    1.094193e+02
7.376794e+02    1.020332e+02
7.377268e+02    9.537028e+01
7.377743e+02    8.936136e+01
7.378217e+02    8.394123e+01
7.378691e+02    7.904926e+01
7.379232e+02    7.405086e+01
7.379805e+02    6.933438e+01
7.380378e+02    6.514381e+01
7.380951e+02    6.140932e+01
7.381524e+02    5.807008e+01
7.381906e+02    5.603718e+01
7.382528e+02    5.302009e+01
7.383149e+02    5.031771e+01
7.383771e+02    4.788623e+01
7.384392e+02    4.568869e+01
7.385014e+02    4.369400e+01
7.385946e+02    4.102616e+01
7.386879e+02    3.868491e+01
7.387976e+02    3.627342e+01
7.389073e+02    3.416647e+01
7.390169e+02    3.231019e+01
7.391266e+02    3.066280e+01
7.392363e+02    2.919137e+01
7.393566e+02    2.774915e+01
7.394821e+02    2.640552e+01
7.396077e+02    2.520250e+01
7.397751e+02    2.378240e+01
7.399426e+02    2.253785e+01
7.400919e+02    2.155115e+01
7.402413e+02    2.066347e+01
7.404405e+02    1.961043e+01
7.406397e+02    1.868289e+01
7.408472e+02    1.782784e+01
7.410630e+02    1.703945e+01
7.412789e+02    1.633777e+01
7.414947e+02    1.570955e+01
7.417191e+02    1.512298e+01
7.420683e+02    1.432219e+01
7.424175e+02    1.363347e+01
7.428180e+02    1.295387e+01
7.432442e+02    1.233416e+01
7.436703e+02    1.179973e+01
7.441710e+02    1.125893e+01
7.446717e+02    1.079357e+01
7.451889e+02    1.037639e+01
7.457392e+02    9.989927e+00
7.464731e+02    9.548224e+00
7.471838e+02    9.183896e+00
7.478946e+02    8.868965e+00
7.488976e+02    8.490627e+00
7.499559e+02    8.156508e+00
7.510970e+02    7.853209e+00
7.523212e+02    7.578374e+00
7.536812e+02    7.320197e+00
7.551772e+02    7.080219e+00
7.566666e+02    6.876710e+00
7.588909e+02    6.622663e+00
7.609329e+02    6.429113e+00
7.640129e+02    6.189282e+00
7.671268e+02    5.993008e+00
7.702915e+02    5.827613e+00
7.736798e+02    5.678623e+00
7.781441e+02    5.514626e+00
7.843559e+02    5.329245e+00
7.903719e+02    5.181928e+00
7.992948e+02    5.000547e+00
8.126617e+02    4.773381e+00
8.275675e+02    4.528019e+00
8.343587e+02    4.390998e+00
8.384778e+02    4.283586e+00
8.414073e+02    4.184527e+00
8.438696e+02    4.074932e+00
8.458091e+02    3.959731e+00
8.471703e+02    3.854091e+00
8.482143e+02    3.751944e+00
8.490670e+02    3.649136e+00
8.497764e+02    3.545542e+00
8.503903e+02    3.438598e+00
8.509211e+02    3.330054e+00
8.514149e+02    3.213511e+00
8.523341e+02    2.966390e+00
8.525574e+02    2.918373e+00
8.527001e+02    2.905659e+00
8.527877e+02    2.912713e+00
8.528589e+02    2.932271e+00
8.529302e+02    2.970081e+00
8.529777e+02    3.009140e+00
8.530251e+02    3.062682e+00
8.530684e+02    3.127067e+00
8.531073e+02    3.200709e+00
8.531462e+02    3.292191e+00
8.531851e+02    3.404927e+00
8.532240e+02    3.542889e+00
8.532532e+02    3.665656e+00
8.532824e+02    3.807375e+00
8.533116e+02    3.970475e+00
8.533408e+02    4.157636e+00
8.533602e+02    4.297221e+00
8.533897e+02    4.533158e+00
8.534191e+02    4.802203e+00
8.534485e+02    5.108184e+00
8.534706e+02    5.364396e+00
8.534938e+02    5.661435e+00
8.535177e+02    5.997289e+00
8.535415e+02    6.367422e+00
8.535654e+02    6.774646e+00
8.535892e+02    7.221915e+00
8.536130e+02    7.712342e+00
8.536369e+02    8.249176e+00
8.536607e+02    8.835811e+00
8.536846e+02    9.475771e+00
8.537084e+02    1.017271e+01
8.537323e+02    1.093039e+01
8.537536e+02    1.166357e+01
8.537750e+02    1.245139e+01
8.537963e+02    1.329673e+01
8.538177e+02    1.420253e+01
8.538461e+02    1.550938e+01
8.538746e+02    1.693592e+01
8.539031e+02    1.848914e+01
8.539315e+02    2.017589e+01
8.539600e+02    2.200286e+01
8.539931e+02    2.430965e+01
8.540261e+02    2.682379e+01
8.540592e+02    2.955395e+01
8.540923e+02    3.250771e+01
8.541253e+02    3.569143e+01
8.541562e+02    3.887449e+01
8.541860e+02    4.213992e+01
8.542256e+02    4.679507e+01
8.542653e+02    5.179300e+01
8.542951e+02    5.576281e+01
8.543447e+02    6.278560e+01
8.543942e+02    7.028865e+01
8.544431e+02    7.810657e+01
8.545063e+02    8.874862e+01
8.546100e+02    1.070636e+02
8.547366e+02    1.296492e+02
8.547922e+02    1.391655e+02
8.548509e+02    1.486490e+02
8.549025e+02    1.563187e+02
8.549525e+02    1.630288e+02
8.550000e+02    1.686270e+02
8.550575e+02    1.742550e+02
8.551075e+02    1.780241e+02
8.551575e+02    1.806714e+02
8.552122e+02    1.822262e+02
8.552412e+02    1.824701e+02
8.552962e+02    1.818258e+02
8.553463e+02    1.800024e+02
8.553937e+02    1.772183e+02
8.554438e+02    1.732431e+02
8.554937e+02    1.682800e+02
8.555438e+02    1.624313e+02
8.555978e+02    1.552454e+02
8.556631e+02    1.455932e+02
8.557428e+02    1.327869e+02
8.559480e+02    9.814563e+01
8.560196e+02    8.657871e+01
8.560800e+02    7.733150e+01
8.561226e+02    7.117236e+01
8.561651e+02    6.533617e+01
8.562077e+02    5.984307e+01
8.562538e+02    5.429255e+01
8.562884e+02    5.040928e+01
8.563230e+02    4.676639e+01
8.563576e+02    4.336200e+01
8.563922e+02    4.019222e+01
8.564295e+02    3.702948e+01
8.564668e+02    3.412402e+01
8.565041e+02    3.146511e+01
8.565414e+02    2.904072e+01
8.565788e+02    2.683784e+01
8.566064e+02    2.534220e+01
8.566367e+02    2.382281e+01
8.566671e+02    2.242650e+01
8.566974e+02    2.114564e+01
8.567278e+02    1.997270e+01
8.567581e+02    1.890029e+01
8.567885e+02    1.792119e+01
8.568188e+02    1.702843e+01
8.568518e+02    1.614779e+01
8.568875e+02    1.529271e+01
8.569232e+02    1.452823e+01
8.569588e+02    1.384525e+01
8.569945e+02    1.323531e+01
8.570301e+02    1.269062e+01
8.570658e+02    1.220403e+01
8.571193e+02    1.156906e+01
8.571585e+02    1.116622e+01
8.572173e+02    1.064506e+01
8.572761e+02    1.020678e+01
8.573349e+02    9.835508e+00
8.573937e+02    9.518327e+00
8.574582e+02    9.220231e+00
8.575341e+02    8.922064e+00
8.576354e+02    8.591537e+00
8.577366e+02    8.317272e+00
8.578379e+02    8.084083e+00
8.580075e+02    7.759220e+00
8.581771e+02    7.492927e+00
8.583555e+02    7.257897e+00
8.585517e+02    7.039457e+00
8.588133e+02    6.796950e+00
8.591358e+02    6.554308e+00
8.594584e+02    6.357056e+00
8.598160e+02    6.177205e+00
8.601735e+02    6.027833e+00
8.606099e+02    5.876432e+00
8.610462e+02    5.750657e+00
8.618151e+02    5.573722e+00
8.624260e+02    5.462335e+00
8.634896e+02    5.309875e+00
8.647997e+02    5.170003e+00
8.665102e+02    5.036026e+00
8.677841e+02    4.959055e+00
8.701027e+02    4.850030e+00
8.734954e+02    4.733941e+00
8.767180e+02    4.650849e+00
8.814888e+02    4.554464e+00
8.891500e+02    4.433972e+00
9.053894e+02    4.229153e+00
9.215691e+02    4.028575e+00
9.305839e+02    3.898861e+00
9.374184e+02    3.782114e+00
9.420633e+02    3.688573e+00
9.465900e+02    3.581180e+00
9.507926e+02    3.461263e+00
9.539389e+02    3.353852e+00
9.573857e+02    3.212571e+00
9.595670e+02    3.106884e+00
9.614917e+02    3.001048e+00
9.636703e+02    2.866294e+00
9.667807e+02    2.660338e+00
9.678575e+02    2.601297e+00
9.684781e+02    2.578733e+00
9.690987e+02    2.571936e+00
9.695154e+02    2.581241e+00
9.699322e+02    2.607138e+00
9.702100e+02    2.637001e+00
9.705327e+02    2.688686e+00
9.707479e+02    2.736098e+00
9.709631e+02    2.796575e+00
9.711674e+02    2.868849e+00
9.713611e+02    2.953625e+00
9.715547e+02    3.057821e+00
9.716999e+02    3.151338e+00
9.718451e+02    3.260567e+00
9.720065e+02    3.403776e+00
9.721275e+02    3.529029e+00
9.722485e+02    3.672279e+00
9.723694e+02    3.836489e+00
9.724904e+02    4.025242e+00
9.726061e+02    4.232708e+00
9.727218e+02    4.471296e+00
9.728375e+02    4.746791e+00
9.729147e+02    4.954453e+00
9.729918e+02    5.184277e+00
9.730689e+02    5.439308e+00
9.731456e+02    5.721435e+00
9.732219e+02    6.034350e+00
9.732981e+02    6.384561e+00
9.733744e+02    6.778058e+00
9.734506e+02    7.222107e+00
9.735078e+02    7.593575e+00
9.735650e+02    8.002868e+00
9.736222e+02    8.455176e+00
9.736794e+02    8.956560e+00
9.737175e+02    9.321531e+00
9.737747e+02    9.921035e+00
9.738319e+02    1.059126e+01
9.738891e+02    1.134294e+01
9.739320e+02    1.196759e+01
9.739748e+02    1.265105e+01
9.740177e+02    1.340001e+01
9.740606e+02    1.422195e+01
9.741035e+02    1.512519e+01
9.741464e+02    1.611890e+01
9.741948e+02    1.736221e+01
9.742345e+02    1.848718e+01
9.742741e+02    1.971876e+01
9.743138e+02    2.106752e+01
9.743534e+02    2.254487e+01
9.743931e+02    2.416304e+01
9.744327e+02    2.593513e+01
9.744724e+02    2.787502e+01
9.745074e+02    2.974271e+01
9.745532e+02    3.241111e+01
9.745989e+02    3.536524e+01
9.746447e+02    3.863071e+01
9.746905e+02    4.223382e+01
9.747362e+02    4.620126e+01
9.747820e+02    5.055964e+01
9.748277e+02    5.533508e+01
9.748735e+02    6.055262e+01
9.749192e+02    6.623563e+01
9.749650e+02    7.240512e+01
9.750107e+02    7.907897e+01
9.750564e+02    8.627122e+01
9.751022e+02    9.399120e+01
9.751480e+02    1.022427e+02
9.751937e+02    1.110234e+02
9.752517e+02    1.228895e+02
9.753065e+02    1.348658e+02
9.753615e+02    1.475065e+02
9.754438e+02    1.675576e+02
9.755536e+02    1.958146e+02
9.757427e+02    2.456466e+02
9.758342e+02    2.686113e+02
9.759257e+02    2.896651e+02
9.759867e+02    3.022131e+02
9.760477e+02    3.132896e+02
9.761148e+02    3.235168e+02
9.761697e+02    3.301926e+02
9.762246e+02    3.352285e+02
9.762827e+02    3.386856e+02
9.763380e+02    3.401302e+02
9.763551e+02    3.402107e+02
9.764107e+02    3.392762e+02
9.764747e+02    3.359656e+02
9.765387e+02    3.303554e+02
9.765906e+02    3.242292e+02
9.766516e+02    3.153535e+02
9.767126e+02    3.048603e+02
9.767736e+02    2.929704e+02
9.768651e+02    2.730426e+02
9.769566e+02    2.513536e+02
9.772082e+02    1.891984e+02
9.772921e+02    1.694496e+02
9.773531e+02    1.557877e+02
9.774141e+02    1.428314e+02
9.774751e+02    1.306535e+02
9.775361e+02    1.193015e+02
9.775971e+02    1.087994e+02
9.776428e+02    1.014837e+02
9.776886e+02    9.464388e+01
9.777191e+02    9.034377e+01
9.777740e+02    8.311333e+01
9.778289e+02    7.651405e+01
9.778838e+02    7.051286e+01
9.779250e+02    6.638235e+01
9.779717e+02    6.205848e+01
9.780211e+02    5.787090e+01
9.780706e+02    5.405761e+01
9.781201e+02    5.058914e+01
9.781695e+02    4.743677e+01
9.782224e+02    4.438417e+01
9.782822e+02    4.129216e+01
9.783420e+02    3.853710e+01
9.784017e+02    3.607951e+01
9.784615e+02    3.388366e+01
9.785213e+02    3.191756e+01
9.785861e+02    3.001213e+01
9.786509e+02    2.831211e+01
9.787157e+02    2.679039e+01
9.787805e+02    2.542396e+01
9.788453e+02    2.419353e+01
9.789101e+02    2.308324e+01
9.789749e+02    2.208029e+01
9.790398e+02    2.117478e+01
9.791084e+02    2.031418e+01
9.791770e+02    1.954918e+01
9.792456e+02    1.887728e+01
9.793143e+02    1.829892e+01
9.793829e+02    1.781743e+01
9.794515e+02    1.743891e+01
9.795201e+02    1.717214e+01
9.795888e+02    1.702836e+01
9.796269e+02    1.700647e+01
9.796841e+02    1.705808e+01
9.797413e+02    1.721911e+01
9.797984e+02    1.749899e+01
9.798556e+02    1.790711e+01
9.799095e+02    1.841724e+01
9.799568e+02    1.897101e+01
9.800042e+02    1.962791e+01
9.800515e+02    2.039095e+01
9.800988e+02    2.126205e+01
9.801461e+02    2.224180e+01
9.801928e+02    2.331239e+01
9.802394e+02    2.448500e+01
9.803093e+02    2.642524e+01
9.803713e+02    2.830999e+01
9.804486e+02    3.084380e+01
9.805511e+02    3.441780e+01
9.807239e+02    4.054327e+01
9.808167e+02    4.358952e+01
9.808770e+02    4.537657e+01
9.809528e+02    4.733006e+01
9.810146e+02    4.863522e+01
9.810765e+02    4.964294e+01
9.811383e+02    5.032665e+01
9.811863e+02    5.062199e+01
9.812296e+02    5.070836e+01
9.812915e+02    5.053354e+01
9.813533e+02    5.001391e+01
9.814059e+02    4.931233e+01
9.814678e+02    4.820162e+01
9.815296e+02    4.681145e+01
9.815915e+02    4.517822e+01
9.816665e+02    4.293101e+01
9.817477e+02    4.025443e+01
9.820067e+02    3.113651e+01
9.821097e+02    2.770160e+01
9.821865e+02    2.532386e+01
9.822634e+02    2.314072e+01
9.823162e+02    2.176404e+01
9.823705e+02    2.045461e+01
9.824248e+02    1.925402e+01
9.824791e+02    1.816041e+01
9.825327e+02    1.718303e+01
9.825855e+02    1.631305e+01
9.826383e+02    1.553078e+01
9.826912e+02    1.483011e+01
9.827440e+02    1.420452e+01
9.827968e+02    1.364735e+01
9.828496e+02    1.315197e+01
9.829289e+02    1.251072e+01
9.830026e+02    1.200798e+01
9.830764e+02    1.158058e+01
9.831501e+02    1.121548e+01
9.832238e+02    1.090142e+01
9.833344e+02    1.050579e+01
9.834450e+02    1.017880e+01
9.835683e+02    9.872888e+00
9.837168e+02    9.562161e+00
9.839149e+02    9.214820e+00
9.841129e+02    8.919418e+00
9.843110e+02    8.660744e+00
9.845690e+02    8.364639e+00
9.849560e+02    7.984575e+00
9.853430e+02    7.661067e+00
9.858709e+02    7.285497e+00
9.863987e+02    6.965048e+00
9.867506e+02    6.774414e+00
9.874770e+02    6.424056e+00
9.882034e+02    6.115910e+00
9.889979e+02    5.812156e+00
9.896410e+02    5.589941e+00
9.900193e+02    5.479011e+00
9.902593e+02    5.431164e+00
9.903793e+02    5.422778e+00
9.904993e+02    5.434018e+00
9.905935e+02    5.464746e+00
9.906876e+02    5.525018e+00
9.907583e+02    5.597786e+00
9.908289e+02    5.702821e+00
9.908759e+02    5.795677e+00
9.909388e+02    5.955489e+00
9.909860e+02    6.107830e+00
9.910332e+02    6.293645e+00
9.910804e+02    6.518775e+00
9.911275e+02    6.789821e+00
9.911704e+02    7.081991e+00
9.912132e+02    7.424247e+00
9.912561e+02    7.823260e+00
9.912882e+02    8.164084e+00
9.913203e+02    8.544110e+00
9.913525e+02    8.966722e+00
9.913846e+02    9.435440e+00
9.914167e+02    9.953909e+00
9.914489e+02    1.052586e+01
9.914844e+02    1.122515e+01
9.915126e+02    1.183385e+01
9.915408e+02    1.249264e+01
9.915691e+02    1.320411e+01
9.915973e+02    1.397083e+01
9.916255e+02    1.479528e+01
9.916537e+02    1.567987e+01
9.916960e+02    1.712449e+01
9.917299e+02    1.838580e+01
9.917637e+02    1.974466e+01
9.917976e+02    2.120375e+01
9.918315e+02    2.276519e+01
9.918766e+02    2.500878e+01
9.919184e+02    2.725513e+01
9.919603e+02    2.966048e+01
9.920021e+02    3.222181e+01
9.920440e+02    3.493372e+01
9.921040e+02    3.906794e+01
9.921640e+02    4.346218e+01
9.922440e+02    4.964759e+01
9.924520e+02    6.645159e+01
9.925288e+02    7.243036e+01
9.925928e+02    7.710229e+01
9.926568e+02    8.137324e+01
9.927208e+02    8.513692e+01
9.927880e+02    8.843719e+01
9.928360e+02    9.033323e+01
9.928840e+02    9.181221e+01
9.929320e+02    9.285228e+01
9.929934e+02    9.352006e+01
9.930152e+02    9.357534e+01
9.930648e+02    9.334630e+01
9.931128e+02    9.266050e+01
9.931608e+02    9.153128e+01
9.932024e+02    9.020920e+01
9.932600e+02    8.788550e+01
9.933240e+02    8.469409e+01
9.933880e+02    8.094795e+01
9.934580e+02    7.633422e+01
9.935360e+02    7.072452e+01
9.937880e+02    5.145811e+01
9.938680e+02    4.561738e+01
9.939367e+02    4.089417e+01
9.939854e+02    3.774333e+01
9.940341e+02    3.477295e+01
9.940827e+02    3.199306e+01
9.941236e+02    2.981159e+01
9.941645e+02    2.776989e+01
9.942053e+02    2.586765e+01
9.942462e+02    2.410309e+01
9.942870e+02    2.247309e+01
9.943307e+02    2.087359e+01
9.943759e+02    1.937176e+01
9.944210e+02    1.801428e+01
9.944661e+02    1.679237e+01
9.945113e+02    1.569677e+01
9.945581e+02    1.468216e+01
9.946085e+02    1.371993e+01
9.946589e+02    1.287771e+01
9.947093e+02    1.214279e+01
9.947597e+02    1.150309e+01
9.948101e+02    1.094732e+01
9.948684e+02    1.039556e+01
9.949266e+02    9.927500e+00
9.949849e+02    9.530182e+00
9.950432e+02    9.192275e+00
9.951015e+02    8.903995e+00
9.951672e+02    8.627989e+00
9.952135e+02    8.459588e+00
9.953061e+02    8.174544e+00
9.953987e+02    7.943274e+00
9.954913e+02    7.751817e+00
9.956137e+02    7.543146e+00
9.957972e+02    7.294645e+00
9.959808e+02    7.096867e+00
9.962400e+02    6.872710e+00
9.964992e+02    6.691817e+00
9.968448e+02    6.496045e+00
9.971904e+02    6.336568e+00
9.976312e+02    6.169734e+00
9.980720e+02    6.032017e+00
9.987027e+02    5.870145e+00
9.993333e+02    5.737242e+00
1.000187e+03    5.588805e+00
1.001041e+03    5.465607e+00
1.002382e+03    5.306377e+00
1.003722e+03    5.175221e+00
1.005931e+03    4.997954e+00
1.007886e+03    4.866961e+00
1.011542e+03    4.659126e+00
1.018618e+03    4.304188e+00
1.021654e+03    4.138423e+00
1.023866e+03    3.996364e+00
1.025650e+03    3.857114e+00
1.027014e+03    3.725659e+00
1.028065e+03    3.601411e+00
1.028910e+03    3.480560e+00
1.029596e+03    3.363978e+00
1.030247e+03    3.233983e+00
1.030944e+03    3.073067e+00
1.031335e+03    2.981322e+00
1.031566e+03    2.939759e+00
1.031682e+03    2.930633e+00
1.031786e+03    2.935861e+00
1.031864e+03    2.953061e+00
1.031942e+03    2.987180e+00
1.031994e+03    3.022728e+00
1.032046e+03    3.071609e+00
1.032098e+03    3.137154e+00
1.032139e+03    3.203563e+00
1.032180e+03    3.285342e+00
1.032221e+03    3.385243e+00
1.032262e+03    3.506434e+00
1.032304e+03    3.652543e+00
1.032334e+03    3.780937e+00
1.032365e+03    3.927594e+00
1.032396e+03    4.094634e+00
1.032427e+03    4.284361e+00
1.032458e+03    4.499305e+00
1.032489e+03    4.742154e+00
1.032520e+03    5.015859e+00
1.032551e+03    5.323559e+00
1.032582e+03    5.668607e+00
1.032608e+03    5.993706e+00
1.032640e+03    6.431808e+00
1.032664e+03    6.793890e+00
1.032688e+03    7.186831e+00
1.032711e+03    7.612657e+00
1.032735e+03    8.073409e+00
1.032759e+03    8.571242e+00
1.032783e+03    9.108353e+00
1.032807e+03    9.687015e+00
1.032831e+03    1.030947e+01
1.032861e+03    1.116904e+01
1.032890e+03    1.206204e+01
1.032919e+03    1.303157e+01
1.032948e+03    1.408187e+01
1.032977e+03    1.521707e+01
1.033006e+03    1.644137e+01
1.033036e+03    1.775871e+01
1.033065e+03    1.917292e+01
1.033091e+03    2.057140e+01
1.033128e+03    2.264670e+01
1.033165e+03    2.489723e+01
1.033202e+03    2.732823e+01
1.033239e+03    2.994374e+01
1.033277e+03    3.274658e+01
1.033316e+03    3.594348e+01
1.033356e+03    3.935397e+01
1.033395e+03    4.297503e+01
1.033435e+03    4.680061e+01
1.033489e+03    5.244449e+01
1.033544e+03    5.843372e+01
1.033616e+03    6.668567e+01
1.033721e+03    7.942742e+01
1.033889e+03    1.001353e+02
1.033965e+03    1.090462e+02
1.034028e+03    1.158178e+02
1.034084e+03    1.213838e+02
1.034140e+03    1.263494e+02
1.034190e+03    1.302265e+02
1.034254e+03    1.342652e+02
1.034310e+03    1.368677e+02
1.034371e+03    1.386651e+02
1.034431e+03    1.393779e+02
1.034441e+03    1.393915e+02
1.034488e+03    1.390473e+02
1.034544e+03    1.377829e+02
1.034595e+03    1.358758e+02
1.034645e+03    1.332772e+02
1.034701e+03    1.296363e+02
1.034757e+03    1.252788e+02
1.034818e+03    1.197992e+02
1.034887e+03    1.129713e+02
1.034955e+03    1.055675e+02
1.035089e+03    9.001160e+01
1.035216e+03    7.532820e+01
1.035301e+03    6.586973e+01
1.035365e+03    5.917508e+01
1.035413e+03    5.445198e+01
1.035460e+03    4.998463e+01
1.035508e+03    4.578808e+01
1.035556e+03    4.187208e+01
1.035594e+03    3.893006e+01
1.035632e+03    3.617243e+01
1.035671e+03    3.359742e+01
1.035709e+03    3.120182e+01
1.035747e+03    2.898106e+01
1.035778e+03    2.729518e+01
1.035815e+03    2.544164e+01
1.035852e+03    2.373399e+01
1.035889e+03    2.216521e+01
1.035926e+03    2.072788e+01
1.035963e+03    1.941433e+01
1.036000e+03    1.821677e+01
1.036037e+03    1.712740e+01
1.036073e+03    1.617644e+01
1.036107e+03    1.534594e+01
1.036141e+03    1.458847e+01
1.036175e+03    1.389847e+01
1.036209e+03    1.327065e+01
1.036243e+03    1.269988e+01
1.036294e+03    1.194028e+01
1.036328e+03    1.149172e+01
1.036372e+03    1.097313e+01
1.036415e+03    1.051547e+01
1.036459e+03    1.011133e+01
1.036503e+03    9.754035e+00
1.036569e+03    9.293073e+00
1.036635e+03    8.906921e+00
1.036703e+03    8.569619e+00
1.036777e+03    8.264948e+00
1.036850e+03    8.007646e+00
1.036924e+03    7.787605e+00
1.037022e+03    7.538927e+00
1.037128e+03    7.313962e+00
1.037241e+03    7.109395e+00
1.037411e+03    6.853614e+00
1.037595e+03    6.626485e+00
1.037804e+03    6.410117e+00
1.038084e+03    6.173196e+00
1.038394e+03    5.959901e+00
1.038704e+03    5.784040e+00
1.039083e+03    5.606377e+00
1.039461e+03    5.458770e+00
1.040003e+03    5.285014e+00
1.040546e+03    5.143286e+00
1.041347e+03    4.973984e+00
1.042149e+03    4.837391e+00
1.043052e+03    4.709800e+00
1.044156e+03    4.578915e+00
1.045630e+03    4.431749e+00
1.048002e+03    4.230286e+00
1.053366e+03    3.811725e+00
1.055745e+03    3.605489e+00
1.057551e+03    3.429618e+00
1.060985e+03    3.059405e+00
1.061756e+03    2.991592e+00
1.062210e+03    2.965564e+00
1.062603e+03    2.957985e+00
1.062895e+03    2.966021e+00
1.063181e+03    2.990063e+00
1.063467e+03    3.036447e+00
1.063648e+03    3.081369e+00
1.063819e+03    3.138351e+00
1.063990e+03    3.212892e+00
1.064162e+03    3.309501e+00
1.064319e+03    3.422477e+00
1.064462e+03    3.550627e+00
1.064569e+03    3.666278e+00
1.064676e+03    3.802164e+00
1.064783e+03    3.962266e+00
1.064887e+03    4.145610e+00
1.064989e+03    4.358827e+00
1.065058e+03    4.522442e+00
1.065126e+03    4.706241e+00
1.065194e+03    4.913371e+00
1.065263e+03    5.147613e+00
1.065331e+03    5.413535e+00
1.065399e+03    5.714798e+00
1.065466e+03    6.057300e+00
1.065517e+03    6.346963e+00
1.065568e+03    6.669023e+00
1.065618e+03    7.027993e+00
1.065669e+03    7.429079e+00
1.065719e+03    7.878275e+00
1.065770e+03    8.382468e+00
1.065821e+03    8.949550e+00
1.065871e+03    9.588538e+00
1.065918e+03    1.024620e+01
1.065956e+03    1.084180e+01
1.065994e+03    1.149496e+01
1.066032e+03    1.221158e+01
1.066070e+03    1.299805e+01
1.066107e+03    1.386132e+01
1.066145e+03    1.480895e+01
1.066183e+03    1.584902e+01
1.066221e+03    1.699020e+01
1.066259e+03    1.824173e+01
1.066297e+03    1.961352e+01
1.066326e+03    2.074286e+01
1.066359e+03    2.210674e+01
1.066391e+03    2.357877e+01
1.066423e+03    2.516622e+01
1.066456e+03    2.687655e+01
1.066488e+03    2.871742e+01
1.066521e+03    3.069665e+01
1.066553e+03    3.282212e+01
1.066596e+03    3.589729e+01
1.066637e+03    3.904589e+01
1.066677e+03    4.246705e+01
1.066718e+03    4.617546e+01
1.066758e+03    5.018501e+01
1.066799e+03    5.450857e+01
1.066839e+03    5.915762e+01
1.066880e+03    6.414201e+01
1.066920e+03    6.946954e+01
1.066961e+03    7.514566e+01
1.067015e+03    8.326043e+01
1.067069e+03    9.199746e+01
1.067109e+03    9.895124e+01
1.067163e+03    1.087388e+02
1.067217e+03    1.190831e+02
1.067290e+03    1.338425e+02
1.067387e+03    1.546736e+02
1.067633e+03    2.095533e+02
1.067714e+03    2.268641e+02
1.067795e+03    2.429878e+02
1.067876e+03    2.574395e+02
1.067957e+03    2.697645e+02
1.068014e+03    2.769096e+02
1.068073e+03    2.829403e+02
1.068124e+03    2.868566e+02
1.068194e+03    2.902066e+02
